,of the,in the,this is,and the,going to,to the,to be,on the,you can,thank you
18,14.067055446328496,7.934227515589867,0.10302010698988394,0.04206422794366517,0.03195764275763896,0.02871942592572228,0.028268886687244057,0.02003172656801996,0.00988812398014917,0.0
19,18.498584474218106,10.433738495934652,0.13547441815143696,0.055315675475051014,0.042025223857588806,0.03776687513353652,0.03717440301357239,0.02634229938858116,0.01300316881782622,0.0
20,15.488228017131194,8.735810089760168,0.11342806698220737,0.04631391098455573,0.03518627333266964,0.03162090452801848,0.031124848016203382,0.022055500516513206,0.010887105652674828,0.002557067700808255
21,12.179848198057975,6.869787858407973,0.08919914116155507,0.03642097757253597,0.027670271084159332,0.02486648676727619,0.02447639094709048,0.017344311300569137,0.008561553588901757,0.0020108624688087748
22,12.464479509404997,7.030328178370769,0.09128363910496046,0.03727210070957673,0.028316898646009208,0.02544759259241215,0.02504838060895043,0.017749631136220217,0.008761628843170152,0.0020578543862882397
23,16.3800645632232,9.2388317839882,0.11995943360306383,0.04898073887234204,0.03721235433071203,0.03344168597876811,0.03291706575226115,0.023325490949325865,0.0,0.002704307683580323
24,14.286853187677377,8.058199820520958,0.0,0.04272148150528494,0.03245698092572707,0.02916816695581169,0.028710588041732245,0.02034472229564527,0.010042625917339001,0.0023587237217835067
25,12.076434392602765,6.811459470930924,0.08844178996301356,0.03611174285729746,0.02743533482023722,0.024655356219252147,0.024268572533388766,0.01719704828009261,0.008488861152769572,0.0019937891082245493
26,15.668323691748997,8.837389276850402,0.11474699799362836,0.046852444833213346,0.0,0.03198858946439079,0.031486764853601086,0.02231195982484475,0.011013699904450116,0.0025868010461664896
27,12.127920849037357,6.840499326562557,0.08881885112344329,0.036265701022013555,0.027552302140645624,0.024760471428145216,0.024372038735568063,0.01727036587105463,0.008525052413013497,0.0020022893933851465
28,13.757141812099873,7.759427231796646,0.1007504539073556,0.04113750395350382,0.03125357862380597,0.028086703484586004,0.027646090150878124,0.01959040427393677,0.009670277078920738,0.002271269698783474
29,15.911771853522598,8.97470110526635,0.11652989106375933,0.04758041942664425,0.036148483417590374,0.03248561540386236,0.03197599364250105,0.022658634154006416,0.011184826379037595,0.002626993728673738
30,10.45835004588148,5.898812940512074,0.07659174620979933,0.03127324136334584,0.02375935858615315,0.02135186077811052,0.02101690105015694,0.014892868608576932,0.007351464723803714,0.0017266474303251817
31,18.70127166714234,10.548059954984337,0.13695879818961926,0.055921763957246615,0.0,0.038180683115277246,0.037581719335854046,0.02663092940379571,0.013145643275289621,0.0030875331697852774
32,17.4638751107216,9.850132386339398,0.1278967221838941,0.052221619957346935,0.039674563314394895,0.03565440326385713,0.03509507078498239,0.02486885563014756,0.012275842867579462,0.002883242093749007
33,15.478863913130509,8.73052846334556,0.11335948894896539,0.046285909829184166,0.03516499989050962,0.03160178668973068,0.03110603009116335,0.022042165872911926,0.010880523363888447,0.002555521710662663
34,16.485538256482847,9.298322007967519,0.12073187039381118,0.049296133198628855,0.03745197026329872,0.03365702201211497,0.03312902367725962,0.023475687285123198,0.0,0.0027217211264881163
35,13.801639305831733,7.784525109635342,0.10107633138630123,0.04127056326548281,0.0313546683659854,0.028177549964859598,0.02773551146673002,0.019653769462962982,0.009701555603165225,0.0022786161236851995
36,14.383169051863968,8.112524763131212,0.10533516557392628,0.04300949149296102,0.032675792033091525,0.029364806283603682,0.028904142567856287,0.02048187772685187,0.01011032901341095,0.00237462523002025
37,12.668006389073659,7.145123245113092,0.09277416859059316,0.037880700077917176,0.0287792725477006,0.025863114886103194,0.025457384349720034,0.018039456879661717,0.00890469353976818,0.002091456164985673
38,8.522650103967331,4.807021996795459,0.062415644048464974,0.025484984972526836,0.01936182084517407,0.01739991850360005,0.017126955316506053,0.012136398919372945,0.005990807471328726,0.0
39,11.404027132435573,6.432202262081763,0.08351741412988364,0.03410106675165729,0.025907754930469002,0.023282563556710267,0.02291731571081701,0.01623952888810527,0.008016207413751222,0.0
40,11.874787065082495,6.69772452614729,0.08696502538107086,0.03550876384854852,0.026977230899305617,0.02424367123599933,0.023863345904816414,0.01690989905092594,0.008347117645580469,0.0
41,20.017232925971744,11.290300295835463,0.1465962429410389,0.05985683726150947,0.045475300874826353,0.04086736136420215,0.04022625001625034,0.028504880651912687,0.014070668994426497,0.0
42,11.278432119963815,6.36136303012051,0.08259761882008317,0.03372550434249807,0.02562242723299688,0.023026147658508613,0.022664922365984223,0.016060679451011597,0.007927923191132816,0.0018620409292669801
43,13.683613528764223,7.717955146110933,0.10021196938620457,0.040917634878391555,0.03108653651464613,0.027936587485202856,0.02749832911319304,0.019485698746016206,0.009618592006344998,0.0022591303631405903
44,22.379406391886242,12.62263468389297,0.16389562475663352,0.06692036263764914,0.050841704387152895,0.04568999579092181,0.044973228820615545,0.031868655903668115,0.0157311063320555,0.0036947840117447944
45,0.0,44.02528682430963,0.5716359595170389,0.233405167248386,0.17732594456982595,0.0,0.1568578468621469,0.0,0.054867029402047233,0.012886685699500137
46,81.5351621411397,45.98819770182662,0.0,0.24381176706200833,0.18523219687548698,0.16646291460132023,0.16385150882415347,0.0,0.05731333007602386,0.013461251303936448
47,58.58590597784408,33.04415120909281,0.0,0.1751874024198412,0.13309590347575037,0.0,0.0,0.0,0.041181660512291746,0.009672386520448615
48,20.680162287817335,11.664211694970565,0.15145120736800385,0.06183917193656754,0.046981348803637246,0.04222080386495521,0.041558460234882216,0.029448903355247438,0.014536660455469703,0.0034142430609338005
49,13.661708064203768,7.705599828374364,0.10005154467534086,0.04085213172757236,0.031036771514889497,0.02789186509328418,0.02745430830884962,0.01945450499135343,0.009603194046889803,0.0022555138257396184
50,11.087934565750482,6.253916881062606,0.08120250962390159,0.03315586611410594,0.02518965345123556,0.022637226151933542,0.022282102109477776,0.015789407688954666,0.00779401716928172,0.0018305902596085079
51,18.83888220185273,10.625676290193935,0.13796658919910873,0.05633325596576204,0.0427983148041964,0.03846163001090107,0.03785825884531581,0.02682688914922467,0.013242373542215961,0.0031102523248241684
52,15.823263851865178,8.92478002371666,0.11588170254733544,0.04731575701945031,0.03594741027126261,0.032304916677882906,0.031798129648197886,0.02253259725203728,0.011122611646397707,0.00261238127900868
53,14.663253672576095,8.270500617625176,0.10738636581992485,0.04384701881871169,0.03331209038883328,0.029936629544567328,0.029466995286817975,0.0208807229975924,0.010307208272549537,0.0024208665002497395
54,21.844744805731963,12.321070032741943,0.15998002962592897,0.065321582642893,0.04962705615947347,0.04459842592560968,0.04389878308087388,0.031107288697778436,0.015355277853132673,0.003606512721361813
55,14.144773984706003,7.978063026725723,0.1035892788517065,0.042296626993077686,0.032134204319835866,0.02887809678719036,0.028425068381648724,0.02014239909049521,0.009942754499376516,0.002335266800793395
56,13.632609644471707,7.6891874751722895,0.09983844234376399,0.040765119732412466,0.03097066550527312,0.027832457499901254,0.02739583267879882,0.019413068346004436,0.009582739959462988,0.0022507097494334637
57,17.15954484739803,9.678481285773161,0.1256679589286788,0.05131159172752722,0.03898318352473386,0.03503307988258348,0.034483494484439804,0.024435484151338022,0.01206192067283612,0.0
58,14.35896854308349,8.098874973849444,0.10515793310240537,0.042937125551021096,0.03262081313455015,0.029315398308925714,0.028855509686362413,0.020447415790126936,0.010093317803629553,0.0023706297865597557
59,12.668006389073659,7.145123245113092,0.09277416859059316,0.037880700077917176,0.0287792725477006,0.025863114886103194,0.025457384349720034,0.018039456879661717,0.00890469353976818,0.002091456164985673
60,11.43969656493202,6.452320857182108,0.0,0.03420772781835148,0.025988789016489235,0.023355386588388986,0.02298899632295987,0.01629032276755868,0.0,0.001888665285717625
61,18.183267693407572,10.255890680663038,0.13316519511476474,0.054372794643089924,0.0,0.03712312158012397,0.03654074841675013,0.025893282921730345,0.0,0.0030020120095426454
62,14.876258519650122,8.390641533046809,0.10894630721765762,0.04448395982421302,0.0,0.030371502141089222,0.029895045770356874,0.021184045528062943,0.0,0.00245603306765604
63,9.694070773312328,5.4677372504254285,0.0709945455212377,0.028987843565873004,0.022023063165052217,0.019791501395234588,0.019481019981364704,0.013804521906019055,0.006814231595559065,0.0016004668343188354
64,14.431815621374216,8.139962840120381,0.10569142881713008,0.04315495764231714,0.032786307676946395,0.029464123554010454,0.02900190178736425,0.02055115127046016,0.010144524038259014,0.0023826566569538016
65,16.122192010275732,9.093384180335994,0.11807090347707101,0.048209631522336656,0.03662651751820083,0.032915211073560796,0.03239884998160213,0.022958276041433454,0.011332736551556354,0.0026617335701738317
66,25.149352566127565,14.184964713530016,0.1841813307677689,0.07520323659869411,0.057134489016604034,0.051345142617696016,0.050539659892715305,0.035813106437913876,0.0176781784320938,0.0
67,13.015780840019248,7.341278128303792,0.0953210954354798,0.03892063795499268,0.029569349170769147,0.026573134308497483,0.0261562652622187,0.01853469362165548,0.009149153860636243,0.0
68,12.40408958930129,6.996266510839902,0.09084137341162246,0.0370915188262939,0.028179704369623502,0.02532429999264271,0.024927022175767533,0.01766363486133543,0.008719179091023009,0.002047884161548471
69,23.106535119420453,13.032756388423788,0.16922075335883463,0.0690946704489807,0.05249360091958746,0.047174508289543816,0.04643445286171858,0.032904099597289106,0.0,0.0038148311457004013
70,13.921718821271266,7.852253441203674,0.1019557339432239,0.04162963287518793,0.03162746591566227,0.02842270537510307,0.0279768209737815,0.019824764738334052,0.009785962829728923,0.0022984409512974684
71,13.467670127468628,7.596156800827752,0.09863050748110928,0.040271906816133934,0.03059595466538817,0.027495715510160206,0.027064373367061644,0.019178191664280024,0.0094667993918314,0.0022234786477832954
72,12.362163646701044,6.972619062469125,0.09053432869222054,0.036966149134461904,0.028084456696717965,0.025238703614106493,0.024842768600088935,0.017603931604923382,0.008689708181492752,0.0
73,17.14805151528323,9.671998712909282,0.12558378748934276,0.0512772236151846,0.03895707288607027,0.03500961499317786,0.03446039770313743,0.0,0.012053841690469852,0.0028311004081956093
74,20.095793494754993,11.334610736556954,0.14717158141411993,0.060091754205235964,0.0,0.0410277513224604,0.04038412383892009,0.028616752240028517,0.014125891400213102,0.003317765235036142
75,16.162904616362287,9.116347271700478,0.11836906232423534,0.04833137301607993,0.03671900872405487,0.03299833029344353,0.03248066525933345,0.02301625148598253,0.011361354573151195,0.0
76,14.423685021024149,8.135376945562568,0.10563188435019086,0.04313064499012429,0.03276783651769178,0.029447524047782846,0.02898556268776574,0.020539573157068353,0.010138808813448728,0.0023813143151752364
77,16.45375379969014,9.280394651911026,0.12049909686477427,0.04920108924001967,0.03737976209441061,0.03359213058150035,0.03306515023829318,0.023430425677246996,0.011565800542333863,0.002716473592182548
78,0.0,0.0,0.0,0.2384949995559832,0.18119286547944832,0.0,0.0,0.11357552135139043,0.056063506678727386,0.013167703767713534
79,21.844744805731963,12.321070032741943,0.15998002962592897,0.065321582642893,0.04962705615947347,0.04459842592560968,0.04389878308087388,0.031107288697778436,0.015355277853132673,0.003606512721361813
80,42.247592264550924,23.828868116127982,0.30940032132275375,0.1263315096657931,0.0,0.08625306136108012,0.08489995671746565,0.06016129101286523,0.0,0.0069749717977492486
81,16.3800645632232,9.2388317839882,0.11995943360306383,0.04898073887234204,0.03721235433071203,0.03344168597876811,0.03291706575226115,0.023325490949325865,0.011514002331331728,0.002704307683580323
82,0.0,0.0,0.0,0.0,0.0,0.8041439259202239,0.0,0.0,0.0,0.0
83,0.0,78.0556436668841,0.0,0.41382105328362495,0.0,0.28253705505305166,0.0,0.0,0.0972777602371432,0.022847745456411054
84,14.773249228111863,8.332541303158429,0.10819191847754689,0.0441759347129086,0.03356197912227519,0.030161197452287677,0.02968804026011782,0.021037358542294476,0.010384527203618864,0.002439026491307585
85,15.149136634507611,8.544552709096779,0.1109447306044904,0.04529993778548557,0.034415922969765034,0.030928612535393224,0.030443416432416676,0.021572628611713805,0.010648748901699107,0.0025010845617964763
86,12.428175200154302,7.009851494356096,0.09101776442795571,0.037163541192946896,0.0,0.025373473390686675,0.024975424160574845,0.017697933181454528,0.008736109535859947,0.0020518606356485654
87,15.506990255795191,8.746392536870719,0.11356547227231299,0.04637001505600885,0.03522889752810594,0.03165920968189857,0.031162552253654864,0.02208221826395901,0.0,0.002560165299476708
88,66.32653086092711,37.41008828594186,0.0,0.1983339245012192,0.15068111352047386,0.13541283726635894,0.13328853308493313,0.09445010972486095,0.04662276073541837,0.010950344324963847
89,20.08003208809244,11.325720845783183,0.14705615272281472,0.060044623417624,0.0,0.04099557269397219,0.04035245001630132,0.028594307728467706,0.0,0.0033151630662243484
90,12.048019252855465,6.79543250746991,0.08823369163368883,0.0360267740505744,0.02737078109124843,0.02459734361638332,0.024211470009780793,0.017156584637080623,0.00846888736182188,0.001989097839734609
91,20.797758661509228,11.730539462529292,0.15231242463167244,0.06219081629363981,0.04724850513314615,0.04246088967084854,0.04179477966757448,0.02961636259447305,0.014619322212730698,0.0034336579280552755
92,18.70127166714234,10.548059954984337,0.13695879818961926,0.055921763957246615,0.04248569015259526,0.038180683115277246,0.037581719335854046,0.02663092940379571,0.013145643275289621,0.0030875331697852774
93,14.278885059853799,8.053705565183245,0.10457144156251466,0.04269765468905221,0.03243887887278467,0.02915189915494398,0.028694575443828325,0.020333375545898678,0.010037024898980196,0.0023574082038126296
94,14.773249228111863,8.332541303158429,0.10819191847754689,0.0441759347129086,0.03356197912227519,0.030161197452287677,0.02968804026011782,0.021037358542294476,0.010384527203618864,0.002439026491307585
95,128.01020456158932,72.20147039186779,0.0,0.38278447428735307,0.29081454909451454,0.26134677592407274,0.25724686885392095,0.0,0.0,0.021134164547180225
96,10.59687123854216,5.9769429132340886,0.07760620642449866,0.031687456480741144,0.024074052077360478,0.021634666881131852,0.021295270600490142,0.015090125146438878,0.007448835117496478,0.0
97,17.24043159078644,9.724103756480512,0.12626033314585103,0.05155346455048526,0.03916694263899186,0.0351982189796731,0.03464604294328902,0.0245506682517147,0.012118778211361274,0.0
98,28.701839587800293,16.188670491450175,0.21019797614527888,0.08582611531106571,0.06520505585078802,0.05859793182154097,0.05767867014661904,0.04087190846838153,0.020175320228555484,0.0047386019164081215
99,16.943772939985347,9.556779668016915,0.12408775295935723,0.050666376477478896,0.03849299127657373,0.0345925580309825,0.03404988336914903,0.024128221279812262,0.011910248606135997,0.002797374526430208
100,13.982545555607787,7.886561484638753,0.10240119864641657,0.041811520948918955,0.031765652549919664,0.028546889778708107,0.028099057220526587,0.019911383044126884,0.009828719630732655,0.0023084832929743553
101,50.697110717461115,0.0,0.3712803855873045,0.1515978115989517,0.0,0.10350367363329614,0.10187994806095878,0.07219354921543827,0.03563640721558711,0.0
102,19.120269538698928,10.784386914393995,0.14002732988916264,0.057174678758379845,0.043437572680285974,0.039036112908748734,0.03842372947780746,0.027227589509930046,0.013440168516707611,0.003156708670228562
103,12.642983166576721,7.131009421419041,0.09259091097362408,0.03780587400368919,0.028722424601927365,0.025812027251760274,0.025407098158411943,0.018003823384590778,0.008887104021664934,0.0
104,40.57375738877633,22.884776669371725,0.2971419884652754,0.1213262992986856,0.09217576833423599,0.08283574514233685,0.08153625003293849,0.057777721638346005,0.02852042098870284,0.006698625846966791
105,14.67165668327671,8.275240159526394,0.10744790528457808,0.04387214605012642,0.033331180411978745,0.029953785206197448,0.0294838818170683,0.02089268902796351,0.010313114982161312,0.0
106,14.945733165392797,8.429827249488358,0.10945510491628066,0.04469170744744344,0.033953829433101525,0.030513342197790165,0.030034660695145467,0.02128297860700311,0.010505770953807059,0.002467503157872764
107,21.62334536513333,12.19619432295064,0.15835861040674729,0.0646595395755664,0.04912407923893827,0.044146414852039316,0.04345386298208124,0.03079201212313879,0.015199650037053626,0.003569960227564227
108,12.82025083240754,7.230993529480999,0.09388913105738045,0.038335951355768956,0.029125142623386533,0.02617393850015751,0.025763331883216913,0.018256255560238518,0.00901171038751702,0.002116591341730618
109,14.790318262459769,8.342168733895758,0.10831692358266248,0.04422697565422912,0.033600756683363896,0.030196045745126833,0.029722341866426447,0.021061665137952816,0.010396525501947713,0.0024418445461791127
110,13.712930322612673,7.734490668652146,0.10042667098103308,0.04100529987009674,0.03115313862822866,0.02799644091313045,0.027557243583708722,0.019527446359826634,0.009639199595003476,0.0022639704924670833
111,12.865347192119529,7.256429185112341,0.09421939433245667,0.038470801435914886,0.02922759287382056,0.026266007630560077,0.025853956668735772,0.018320473544621272,0.009043409871292207,0.0021240366379075603
112,34.181630056499145,19.279431346293133,0.25032923193803575,0.10221214266684994,0.0,0.06978552094100741,0.06869075269797621,0.04867522343631018,0.024027217148026022,0.0
113,28.79869618933393,16.24330042561705,0.21090730564858132,0.08611574224687359,0.06542509540933962,0.05879567512352593,0.05787331132821619,0.041009833918781026,0.02024340342392744,0.004754592699028172
114,56.02197136174586,31.598017676966208,0.0,0.0,0.12727113745930616,0.11437495664073205,0.0,0.0797762414743902,0.039379399658362124,0.0
115,21.406388722673796,12.073824480245449,0.15676972802808425,0.06401078165340351,0.04863119550075494,0.04370347423479477,0.0,0.030483062168726024,0.01504714518718352,0.003534141228625455
116,11.749445118089886,6.627028030460559,0.08604708339678237,0.03513395817231327,0.026692478117899456,0.023987771998538115,0.023611461115550337,0.01673140998338519,0.00825901130971615,0.0019398039969876295
117,16.538786119068387,9.328355347786536,0.12112183121549662,0.049455358435058536,0.037572939159498005,0.03376573332352361,0.03323602956769004,0.02355151314844724,0.011625572121364013,0.0027305122153979617
118,19.006711887392623,10.720337103469605,0.1391956902164727,0.056835111252762145,0.0,0.03880427259451711,0.03819552618469501,0.027065881480175445,0.0,0.0031379605860698176
119,16.56018170266356,9.340423077861292,0.12127852181215315,0.04951933690651398,0.03762154580782853,0.033809414737913684,0.03327902572495743,0.0,0.011640611671326968,0.0027340445727270664
120,12.949944821607417,7.304144703274435,0.09483894523095031,0.038723770792853114,0.029419782407133492,0.026438722905824254,0.026023962453608593,0.01844094201001332,0.0,0.0021380034949094813
121,16.51744574988249,9.316318760241005,0.12096554498167017,0.04939154506933588,0.0375244579476793,0.033722164635364225,0.033193144368247864,0.023521124099223436,0.0,0.002726988973829706
122,45.15351130920258,25.46789079078229,0.0,0.13502097858460424,0.1025800878640263,0.09218581161342954,0.0,0.06429936923068134,0.0,0.0
123,17.866043902524677,10.076967256366753,0.13084200608624477,0.05342421134505974,0.0405882134116559,0.0364754746579306,0.03590326152880962,0.025441550840053263,0.012558538481417648,0.0029496391552240363
124,17.742232094468374,10.00713380344668,0.12993527007733108,0.05305398119020832,0.04030693681143653,0.03622269936577585,0.035654451677605115,0.0,0.012471507722710667,0.002929198135437314
125,51.20408182463572,28.880588156747116,0.37499318944317755,0.15311378971494122,0.11632581963780582,0.1045387103696291,0.0,0.07291548470759265,0.03599277128774298,0.008453665818872089
126,17.298676292106663,9.756955458360512,0.12668688832539782,0.05172763166045312,0.03929926339115062,0.03531713188163146,0.03476309038566499,0.024633609698511034,0.0121597200296429,0.0028559681820513817
127,14.350919793900147,8.094335245725087,0.10509898807263944,0.042913057655532855,0.03260252792539401,0.029298965910770487,0.02883933507330952,0.020435954234190767,0.010087660114277742,0.0023693009582040608
128,16.369591376162315,9.232924602540638,0.11988273319794679,0.0489494212643674,0.03718856126528319,0.033420303826607774,0.03289601903502826,0.023310576952555197,0.011506640437257987,0.0027025785865959365
129,16.275931921371814,9.18009795192216,0.11919681800482439,0.04866935464556301,0.03697578500883847,0.03322908784794314,0.03270780277862949,0.023177204293576812,0.011440804605131272,0.002687115644905305
130,16.317425693000548,9.203501643322854,0.1195006977193045,0.048793432031530026,0.037070050872468396,0.03331380190236746,0.032791187871755376,0.023236292131164005,0.011469971729682275,0.0026939661628018127
131,9.865911719582991,5.564660531165147,0.07225302301409972,0.029501693586693876,0.022413452724047364,0.020142333404552813,0.019826348273905274,0.014049226340576619,0.006935023369507318,0.0016288373446767031
132,16.152707200200545,9.110595633043255,0.11829438152781627,0.04830088003625906,0.03669584215703654,0.03297751115761171,0.03246017272604681,0.02300173019166961,0.011354186526101888,0.0
133,17.11366371144242,9.652602993565212,0.125331948343308,0.05117439495820228,0.03887895041370515,0.03493940854599903,0.03439129262752953,0.024370148632216794,0.01202966954804244,0.0028254230678048426
134,36.522169632407795,20.599563592544307,0.2674701779195275,0.10921097697214067,0.08297134068317107,0.0,0.0,0.05200819166019448,0.025672447423497134,0.006029718843703345
135,15.478863913130509,8.73052846334556,0.11335948894896539,0.046285909829184166,0.03516499989050962,0.03160178668973068,0.03110603009116335,0.022042165872911926,0.010880523363888447,0.002555521710662663
136,16.244949817460572,9.162623146176115,0.1189699205086223,0.04857670993494328,0.03690539963128357,0.033165834508131056,0.03264554173273108,0.023133085249870764,0.011419026423776325,0.002682000577053328
137,12.320520169546613,6.949130932807295,0.09022935260904176,0.036841624089254385,0.027989850730944617,0.02515368391954502,0.02475908266159008,0.01754463058411758,0.008660435824769728,0.002034087059401369
138,14.036206640525142,7.916827893845152,0.10279418570262541,0.04197198182975362,0.031887560207731855,0.028656444728516747,0.02820689351468431,0.01998779734309009,0.0,0.0023173426038574805
139,13.348300788486894,7.5288290293918445,0.09775630590280958,0.039914960822456005,0.03032477049994938,0.027252010002510194,0.026824491017092902,0.019008207692281714,0.00938289136802476,0.0
140,15.823263851865178,8.92478002371666,0.11588170254733544,0.04731575701945031,0.03594741027126261,0.032304916677882906,0.031798129648197886,0.02253259725203728,0.011122611646397707,0.00261238127900868
141,18.326443029576136,10.336645725392668,0.13421373995818808,0.054800926884374095,0.041634151624125204,0.037415429624061955,0.03682847084522848,0.026097167039224285,0.01288216581522655,0.0030256498993815636
142,40.63816017828232,22.92110171170406,0.29761364241522026,0.12151888072614382,0.09232207907762367,0.0829672304520866,0.08166567265203839,0.0,0.028565691498208718,0.00670925858640642
143,12.891259271056326,7.271044349634218,0.09440916149123302,0.03854828542672236,0.029286460130364005,0.02631890996214227,0.0259060290890152,0.018357372786402985,0.009061624191274669,0.0021283146573192573
144,16.091791899634106,9.076237635684198,0.11784826820967238,0.048118727126002896,0.036557454317349414,0.03285314593640135,0.03233775849829301,0.022914985766056776,0.011311367469435256,0.0026567145879547735
145,16.001275570198665,9.025183798983473,0.11718537170099298,0.047848059285919134,0.03635181863681432,0.03266834699050909,0.03215585860674012,0.022786088971122706,0.011247741027419681,0.002641770568397528
146,16.203823362226494,9.139426631882,0.11866873083644859,0.048453730922449756,0.03681196823981197,0.03308187037013579,0.03256289479163556,0.023074520477086285,0.011390117496121198,0.002675210702174712
147,14.815995898332094,8.356651665725439,0.10850497379721571,0.04430375859807327,0.033659091330383625,0.030248469435656566,0.029773943154388995,0.02109823052881732,0.010414575025388595,0.0024460838596273406
148,25.78251854211265,14.542088699268437,0.18881832298246604,0.07709657085344472,0.0,0.05263781992428454,0.0518120581780304,0.0,0.018123248382549337,0.0
149,18.106110970521826,10.212372049769137,0.0,0.05414207557105418,0.0,0.03696559772617719,0.03638569573605671,0.025783410434085097,0.012727288291281112,0.002989273627606821
150,13.809083555727002,7.788723882617884,0.10113084936439523,0.04129282354771877,0.031371580269095416,0.02819274821187408,0.027750471289527606,0.01966437020161614,0.009706788373177719,0.0022798451507206278
151,22.982083404235066,12.962562009311991,0.16830933098885886,0.06872252680203825,0.052210870573521466,0.04692042655728416,0.0,0.03272687823500568,0.016154744743152146,0.003794284478847437
152,19.528635325948027,11.014717069697603,0.14301799749930494,0.05839580080661374,0.044365301158583455,0.039869836144023306,0.0,0.027809109346907956,0.013727220170763915,0.003224128840149538
153,0.0,40.67688472781284,0.0,0.21565322495062145,0.16383918258845892,0.0,0.14492781343882868,0.10269786578534178,0.0,0.011906571575876183
154,28.766338103727936,16.225049526262424,0.21067033114785255,0.08601898298592205,0.06535158406618305,0.058729612567207365,0.057808285135712574,0.04096375545370374,0.0202206580268219,0.0
155,16.183338124094732,9.12787236306799,0.11851870715650366,0.04839247462545551,0.03676542972117757,0.033040047525167225,0.03252172804727193,0.023045349149049512,0.01137571785326896,0.0026718286406043268
156,57.27525931167307,32.304908452737266,0.4194554691758138,0.17126822115765236,0.13011836648524142,0.11693368050294083,0.0,0.08156094486307904,0.04026037056794517,0.009456002034532538
157,13.661708064203768,7.705599828374364,0.10005154467534086,0.04085213172757236,0.031036771514889497,0.02789186509328418,0.02745430830884962,0.01945450499135343,0.009603194046889803,0.0022555138257396184
158,14.613037050409737,8.242176985373035,0.10701860429314426,0.043696857795359936,0.03319800788750166,0.02983410684064757,0.029366080919397363,0.020809213672258176,0.0102719096140819,0.0024125758615502536
159,45.474317783868315,25.648834952706142,0.33303125172573494,0.13598027505767427,0.1033088984349963,0.09284077297480382,0.09138432286107316,0.06475620311509117,0.0,0.0075076961091226375
