,laughter,im,people,dont,see,like,oh,money,think,children,world,applause,thank,little,companies,country,art,music,dance,body,women,image,video,need,piece,change,business,air,global,light,states,percent,computer,countries,camera,inside,project,economic,health,social,space,dollars,cave,3d,object,robots,robot,♫♫
11,0.004496072546259352,0.013335720481250394,0.05673358781433264,0.004983815195217873,0.011683195863555524,0.02114610683753288,0.0,0.0,0.013723074198534059,0.002872954665379138,0.03856341038913279,0.004155765032555995,0.001322773144483,0.004393505048856552,0.0,0.0,0.0,0.002567538962411262,0.0011394775730880077,0.0,0.0013478606153883564,0.0012832209789788965,0.0019926268625138767,0.0021247344104015197,0.0,0.005509823578143482,0.0006785541682294637,0.0,0.00136525212551437,0.0,0.0014206048173752443,0.0,0.0,0.0,0.0011943217310406325,0.0007281282002002869,0.0013828680391291493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.009630752640245434,0.005770828970609305,0.02135330557419443,0.003558505106845839,0.007415062203685912,0.02147353507000106,0.0,0.0006943758938821134,0.0059384503643477695,0.0013675498853833823,0.028682028608239474,0.010550283186274536,0.0012593016408681953,0.0041826885738220874,0.0,0.002841130687946981,0.0,0.0,0.0,0.0006670349928220755,0.0012831853229705384,0.0012216473332290157,0.0,0.0020227818659514212,0.0006465470204475647,0.0008742403414359023,0.0,0.0,0.002599484649396937,0.0,0.0006762194957643773,0.006492726928773198,0.0006245494699553927,0.0038446238030666814,0.0,0.0,0.0006582564811066522,0.0,0.0038627393669011995,0.0,0.0,0.0013108988429685977,0.0,0.0,0.0,0.0,0.0,0.0
13,0.014741869371964996,0.028620389755502858,0.010382508220364082,0.0032682191768921703,0.0170254416983365,0.04067626645775781,0.0,0.0,0.02290688321977524,0.0,0.0,0.007267230928942271,0.0034697213986790362,0.008643340628815895,0.0,0.0,0.0016793944407955002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002408771911213689,0.0,0.0,0.0,0.0018152279539750528,0.0,0.0,0.0017208050796661241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001472275767637522,0.0,0.0,0.0,0.0
14,0.01091007938502153,0.013448391320057849,0.025612760055887005,0.0051829825310862445,0.007200052965066022,0.029321553347211017,0.0009567078022847846,0.0010113623614238366,0.008649386069708016,0.0019918440338037515,0.008355106920972659,0.005762454859269094,0.003668359724105271,0.01066119115479968,0.0,0.002069061344865478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002946193067211029,0.0018833986811253223,0.0,0.0,0.0,0.0,0.0019191480673252973,0.0019698349326429964,0.0035462598662081863,0.0,0.005599716007589315,0.0008280334678032637,0.0,0.003835016941228049,0.0,0.0,0.0,0.0,0.0038186629492572236,0.0,0.0,0.0,0.0,0.0,0.0
15,0.013859793882270563,0.009343019796217876,0.024403184610508638,0.0076816655694887034,0.020008411648788842,0.01738291537278185,0.0,0.0011242003108388927,0.01922880043596245,0.0022140745665008644,0.013002203580323566,0.002135124458875188,0.0040776395280343715,0.0033859036843460616,0.0,0.0011499535160512677,0.0,0.0,0.0,0.0,0.003116231464090022,0.0,0.0,0.02292430390726598,0.0,0.0,0.0010458706807834296,0.0,0.0,0.0,0.0010948049522334009,0.0013139723195730057,0.0,0.0,0.0,0.0,0.0031971680491436325,0.0009738307138709427,0.005211505798732403,0.0,0.0,0.0031835340909613426,0.0,0.0,0.0,0.0,0.0,0.0
16,0.014719441718151592,0.037044062106010724,0.01295839089177097,0.027193725392280082,0.026915938198107402,0.0415374374801626,0.0015058771141872854,0.000795952238803429,0.008168583450268425,0.0007838005340743259,0.01052088361259986,0.0030234061968858715,0.0028870355932835512,0.004794550565311567,0.0013736826328793338,0.0,0.003493415586324168,0.0,0.0006217453697510631,0.0,0.0,0.002800710504149376,0.0021745167341067173,0.009274733002688903,0.0007411267484240955,0.001002128044981236,0.0,0.0,0.0,0.0007551943096993929,0.0,0.0,0.0007159112999664214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007801246483207542,0.0022539942949462983,0.0,0.0,0.0019177745457057563,0.0,0.0,0.0
17,0.006828318647209846,0.006137379996429766,0.04141166552389518,0.01766115835330329,0.015772102993507817,0.01570077386073062,0.0013971465733692023,0.0007384812031026386,0.011368167032987571,0.0007272069015923035,0.008541078356238607,0.0014025518975238748,0.0013392898558419082,0.004448364232419908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006725025513189251,0.003226897129803611,0.0,0.006508391857823305,0.0,0.0,0.0006911496238013843,0.0,0.0,0.001726282851990594,0.0,0.0,0.0,0.0007372199203982274,0.0028002702421019146,0.0,0.0,0.003620529053863104,0.0,0.000697082202327764,0.0,0.0,0.0,0.0,0.0,0.0
18,0.00665490103077277,0.01004893684748767,0.03749568683011486,0.0029507350282797877,0.0,0.02837829914429545,0.0008169980914749431,0.0,0.028067944255414395,0.0,0.022831987420867506,0.0,0.0,0.00780370182487378,0.001490554679105258,0.0,0.0,0.012161168672754295,0.0,0.0,0.0,0.0,0.0007865077457329905,0.005031910698919154,0.0016083626832467037,0.00217477692555293,0.0,0.0,0.0008083159409791427,0.0,0.0008410882490174064,0.001009464448687833,0.0,0.0007969966169531882,0.0,0.0,0.0024562370409293936,0.0007481493103389464,0.0,0.0008468589863131222,0.0,0.0032610169312704542,0.0,0.0,0.0,0.0,0.0,0.0
19,0.11256363727925771,0.019354956184849795,0.024893780410071394,0.016274968492554862,0.0,0.04501295790111409,0.005006894918572122,0.006351513040225962,0.010863898145142986,0.0,0.001749045728981825,0.016084050398374957,0.0019198225015259103,0.00637656569347663,0.0,0.004331342426216449,0.0,0.005589642215833078,0.001653794298684151,0.0,0.0,0.0,0.004820037741359767,0.001541879251127951,0.0009856697377873768,0.0,0.0009848276449400388,0.0,0.0,0.0,0.0010309058305077161,0.0012372813281582389,0.0,0.0,0.0008666965091014706,0.0,0.0020070419400590378,0.0009169923453570745,0.0,0.002075957826370689,0.0010375354272219213,0.002997724708220408,0.0,0.0,0.0,0.0,0.0,0.0
20,0.022116136809124276,0.02385391941943192,0.061191858923487184,0.021013146960997736,0.016419864570859873,0.02179414125958237,0.003878739997205834,0.0061504854986362935,0.02279344618369927,0.003028293397286412,0.005081063515617886,0.0019468730936239467,0.0018590594683201166,0.007718431533644941,0.0,0.0,0.003599244754802112,0.0018042427147313502,0.0,0.0,0.0,0.0009017359177828342,0.0,0.0014930782499618816,0.0,0.001290608009700778,0.0,0.0,0.0,0.0,0.0,0.0,0.0009219988030464313,0.0,0.0,0.0,0.0009717591910233095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,0.006697424360042883,0.008427622755480875,0.0248948000619273,0.011135960869506387,0.002578293726840735,0.013999818690805403,0.0,0.0,0.030972908050472,0.0007132668331911731,0.014361174196432236,0.005502663674630409,0.003940849703611493,0.0032723190559574553,0.0,0.0,0.0006358090774257725,0.0,0.0,0.0,0.0167316297104585,0.0,0.0,0.0021100264512240864,0.0006744332337895524,0.0,0.0006738570413993343,0.0,0.000677900749223722,0.0,0.0014107710247097075,0.004232977919817191,0.0,0.0,0.0,0.0,0.0006866477350840957,0.000627441514261896,0.0006715571902519924,0.0014204503764037994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,0.01790683791025133,0.0012875915664491604,0.01541412239777287,0.015879525066767652,0.0027574234732385535,0.011977976993773369,0.0007327858736179017,0.002323944833909556,0.017224887862055203,0.0,0.01663884333863405,0.0014712417968331304,0.0014048815002624115,0.01633177916082639,0.0,0.0015847878751959383,0.0,0.0,0.0,0.005953173352794741,0.02791476134973579,0.0,0.0,0.0011283114109905564,0.0014425804248938258,0.0,0.0,0.0006875800933894482,0.000724998637267739,0.0007349812501573249,0.0,0.0009054137281795767,0.0,0.0007148460544995851,0.0,0.0015466504480336387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,0.01617510667201715,0.005233821274733161,0.0,0.003585962707978909,0.020548762272020023,0.01825809687592538,0.0,0.0,0.008976407610923828,0.0,0.0034684008668852545,0.0019934418173140254,0.003807055423550609,0.004741832706086498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009233052182853555,0.0,0.003057584626079347,0.0,0.0,0.0,0.0,0.001964656800990972,0.004979271123751012,0.0,0.0012267797119470192,0.0028321583602838292,0.0,0.0,0.0010478079424178508,0.0,0.0009092092313146918,0.0,0.0,0.011316021036868717,0.0009907603523825164,0.0,0.0,0.0008429724019061568,0.0,0.0,0.0
24,0.011256947745967066,0.0,0.007340854559147635,0.006932290676522472,0.011556170928417424,0.0313742953476522,0.0,0.0,0.009717657499558588,0.0015984667216384523,0.04961717135109837,0.0015414681355841154,0.0014719402830911663,0.0,0.0,0.0,0.0,0.0,0.0,0.0007796667965026526,0.0,0.0,0.0,0.001182168757577218,0.0,0.0,0.0,0.0014408002911597507,0.0,0.00385031943698169,0.0,0.0,0.0014600148110293727,0.0,0.0,0.0008102381225379087,0.0,0.0,0.0,0.0015916502427722765,0.004772910587041178,0.0,0.0,0.0006245752212352496,0.0019555350230376716,0.0,0.0,0.0
25,0.018687464614466798,0.005928187704994038,0.029677531362980916,0.008529589325323718,0.006347713186951888,0.03170991969222069,0.0,0.009273031405084313,0.01708106341820681,0.0,0.0035356954825510934,0.0013547459859669518,0.0012936402278242237,0.0021483709795798293,0.0006155279547956951,0.002188951894738386,0.0,0.0,0.0,0.0,0.0006590875846091464,0.0,0.0,0.0,0.0,0.0,0.0013272192173549551,0.0006331361531158213,0.0,0.0,0.0013893172440507763,0.005002327760933414,0.0006415796600118585,0.0,0.0,0.0014241836322742892,0.002028617377799578,0.0012357998571408922,0.0,0.0,0.0,0.0020199665705627813,0.0,0.0,0.0,0.0,0.0,0.0
26,0.01942297388862205,0.001496367167891943,0.030941386178887798,0.009227149575527463,0.003204523904041628,0.02088020608974127,0.001703205816112555,0.0,0.013858480261259501,0.0,0.007437206359171559,0.0017097952317928374,0.001632674993025013,0.0040671179265970225,0.0,0.0018417521567465705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002622521294109089,0.0,0.0,0.004187635750324123,0.0,0.0,0.0008541542523337277,0.0,0.00631332828596957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001699570372849426,0.0,0.0,0.0,0.0,0.0,0.0
27,0.011411506938995224,0.012308169791424746,0.021431938580087427,0.02782878844036327,0.005271677320638977,0.030055789304735084,0.0007004746837632202,0.0014809824454165056,0.007599406160320488,0.0,0.0012234751016557677,0.001406369404049525,0.0013429351739035356,0.006690707879246708,0.0,0.0015149088235405924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032356801922146165,0.0006894859080330862,0.01118761129367185,0.0,0.0,0.0,0.0,0.0,0.0017309814988386903,0.0,0.0,0.0006062629364155634,0.0,0.000701973024762075,0.0006414453803940341,0.0,0.0,0.0,0.0006989795409296361,0.0,0.0,0.0,0.0,0.0,0.0
28,0.014012659255972075,0.013602337644493671,0.023027514889818197,0.012426223715349374,0.0,0.017574638704099296,0.0,0.0027278389895355488,0.007776353117484813,0.0,0.016525910012806212,0.005180816701682442,0.0016490453973668413,0.002738598568221079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008855040054828977,0.0031883151871992055,0.0,0.0,0.0,0.0,0.0,0.0,0.000843037702736124,0.0,0.0008911985454412893,0.0008583057598180089,0.0,0.0,0.0,0.0,0.0,0.0
29,0.0,0.0015967590329694391,0.0,0.0032820675632349336,0.003419516680089619,0.012997289301506204,0.0009087372839498837,0.0,0.013145112162437605,0.0,0.00793617147507643,0.0018245060700840235,0.0034844236079954725,0.0,0.0,0.0,0.0,0.0,0.0,0.017533693126998918,0.0,0.0,0.0,0.002798467284886182,0.0008944813651530927,0.0,0.0,0.0,0.0,0.0,0.0,0.006736891977471767,0.0,0.0,0.0,0.0009590106591621008,0.0018213622125535758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007715340627615673,0.0,0.0,0.0
30,0.007339321924528394,0.03463255040436123,0.029075566784293114,0.011186320429966593,0.002119052787311554,0.013807436061968952,0.0,0.0011906191475842978,0.02138309930318625,0.0,0.0009835990204558622,0.0022612696676052317,0.0021592751986527743,0.006275405734444451,0.0,0.0,0.0,0.0,0.0,0.0005718693877192323,0.0,0.0,0.0,0.005202577254352954,0.0,0.0007495128353929684,0.0005538308637846607,0.0,0.0016714629414120129,0.0,0.0,0.0006958015346535391,0.0,0.0,0.0,0.0,0.000564343302620539,0.0,0.0005519406578963858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,0.0,0.00399825073507467,0.04133725421423471,0.008218227532344236,0.023546592311704643,0.009298553316121148,0.0,0.0072163521279313535,0.008228770478342905,0.0,0.009936002483384814,0.0,0.002181230693599288,0.007244816017787328,0.0031135591771761025,0.013533051546102895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010510954046150753,0.0,0.0,0.0033567732725409806,0.0,0.0,0.0,0.002342553478695694,0.0014057528794724464,0.0010817793206389162,0.009988883329187837,0.0,0.0,0.0034204892479785982,0.004167409951490153,0.0,0.0,0.0,0.017029514810182247,0.0,0.0,0.0,0.0,0.0,0.0
32,0.0018584165112530342,0.010022210951616694,0.039265762471696074,0.004120042260231087,0.02575550861173883,0.009323283511110832,0.0,0.0012059240923005853,0.010313319382763548,0.0035625401934388907,0.017932370439428018,0.002290337407126753,0.002187031839060988,0.00726408414549421,0.0010406133065561974,0.001233549427679108,0.0,0.0,0.0,0.0011584410912574873,0.007799787382045653,0.0,0.0,0.0052694543555835555,0.0,0.0,0.005609501435052969,0.0,0.0011286326303565158,0.0,0.0011743918370588787,0.002818983167878257,0.0,0.0,0.0,0.001203864444480084,0.0,0.0,0.001118071279515285,0.0011824493824850776,0.0,0.012521524453515209,0.0,0.0,0.0,0.0,0.0,0.0
33,0.0032627141240364555,0.0035190829426999626,0.009574530926950535,0.00904164916253048,0.009420302760713813,0.01636834832767785,0.0,0.003175756520112981,0.007242598763428658,0.0,0.0069961829159273,0.0,0.0019198225015259103,0.007970707116845787,0.006394305578651933,0.00541417803277056,0.0,0.0009316070359721796,0.0,0.0,0.0,0.0,0.0009640075482719534,0.004625637753383853,0.0,0.0,0.012802759384220503,0.0,0.0,0.0,0.0010309058305077161,0.01113553195342415,0.0,0.003907454230976721,0.0008666965091014706,0.0,0.0,0.0,0.0,0.003113936739556033,0.0,0.005995449416440816,0.0,0.0,0.0,0.0,0.0,0.0
34,0.0017043039225149777,0.0055146604650846975,0.0180047886455582,0.0075567604382775055,0.003936614324395854,0.004275066585582528,0.0,0.0033177618929635614,0.015132909611391587,0.0010890366770187178,0.03289059163524359,0.0021004069879991686,0.0020056682231388576,0.001665424169942575,0.0019086370890981962,0.007918785594271739,0.0,0.0,0.0,0.0,0.0020437073558530767,0.0,0.0,0.009664950427802034,0.0,0.0,0.0,0.0,0.005175193524561585,0.0,0.0021540064913860408,0.0051704276640108515,0.0,0.007143811139763334,0.0,0.0,0.003145181576799833,0.0,0.0,0.0,0.0021678585755775105,0.00835138482398531,0.0,0.0,0.0,0.0,0.0,0.0
35,0.0067973210917426155,0.00586513823783327,0.017553306699409313,0.00904164916253048,0.0062802018404758755,0.0034100725682662185,0.0016689649728573739,0.0026464637667608175,0.021124246393333587,0.0017373736870726626,0.0043726143224545625,0.003350843832994782,0.0015998520846049252,0.014612963047550609,0.0,0.0009023630054617599,0.0,0.0,0.0,0.0,0.0,0.0,0.0008033396235599611,0.010279195007519672,0.0,0.001110659422096584,0.0008206897041166989,0.0015660060233357602,0.0,0.0,0.0008590881920897634,0.0010310677734651989,0.0039672257186855195,0.0008140529647868167,0.0,0.0008806479204757035,0.0,0.0,0.0,0.0,0.01988609568842016,0.0016654026156780043,0.0,0.0,0.0,0.0006803029758790126,0.0,0.0
36,0.014358176881461798,0.007147557820921156,0.011668013716563008,0.0036728722362017905,0.021684564152559878,0.004155689067650034,0.004745734435464303,0.000716692505856196,0.007355168133039377,0.0,0.0059207686031128685,0.002722339931758669,0.00259954890881011,0.0053963954927011785,0.0,0.0,0.0,0.0012614489370118553,0.0,0.0,0.0,0.0,0.003915963222959304,0.0,0.0020019793673184075,0.0009023376337581308,0.0,0.0006361383793423978,0.0,0.0,0.0,0.0008376746610554988,0.0,0.0,0.0011735563900899786,0.0,0.00067941224788616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,0.009638132527326081,0.009096020422294874,0.016970030677422674,0.004006385922017816,0.015305285002608018,0.02719826844965436,0.0,0.00234531444157769,0.012034576824576497,0.0007698362716856453,0.029708647425320596,0.00593908182813558,0.005671199803358148,0.001177282602890441,0.0,0.003998401593166764,0.0,0.0,0.0,0.0,0.0,0.0,0.0007119251146721035,0.010248180194996985,0.0007279227661245857,0.007874192316657161,0.001454601751434425,0.0006939026689608454,0.0,0.0,0.0,0.0,0.0,0.0,0.0006400603529858562,0.0,0.0,0.0006772041171171498,0.0014496372451646455,0.0007665533927834296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,0.0,0.01887750944784211,0.018676694104184346,0.005291166227181023,0.011944300388442068,0.014966789089942626,0.0009766770353495525,0.0005162361958690931,0.0256067782655758,0.0005083548814926083,0.015353103495768353,0.001960911267733569,0.0009362322256018196,0.0,0.0013364081325943726,0.0015841864376721449,0.0018125987816403806,0.0,0.0,0.0004959095069975127,0.0,0.0013623569976066272,0.0,0.003007688558177483,0.0,0.001299914101611334,0.0,0.0013746383043550714,0.00048314899697994297,0.0,0.0,0.001810140235313097,0.00046432349587955,0.00047638317711623204,0.0,0.0,0.0034256816415239168,0.00044718602041132473,0.0,0.0,0.0,0.0009745923466320617,0.0,0.0,0.0,0.0,0.0,0.0
39,0.004900172568240819,0.011627451471496955,0.021857145636418638,0.011949856092788062,0.02716429519779467,0.02089566206277014,0.0006015764348167534,0.0019078294195162134,0.004350976816739517,0.0,0.0031522072394693477,0.01087026898417522,0.0,0.005746063756043106,0.0,0.0,0.0,0.0,0.0,0.0006109030158665011,0.0005876016941793559,0.0,0.002895628096141795,0.0027788426896205006,0.0011842782730778674,0.000800671729253358,0.0,0.0,0.0,0.0,0.001238629258721286,0.0014865885990494035,0.004575941698523101,0.0,0.0,0.003809141916896311,0.0,0.0,0.0011792280535701184,0.0,0.0006232973464142912,0.0012005847748365979,0.0,0.0,0.0,0.0,0.0,0.0
40,0.010245815369958078,0.004420353451974049,0.014431990898687904,0.01590022174329651,0.008283052134176027,0.008995191422743295,0.0,0.0,0.020469368206024543,0.002618797874355861,0.0021969929244786365,0.0,0.0,0.010012080787044806,0.0,0.0006800800363744057,0.0,0.0,0.0,0.0,0.0006143108620965994,0.0,0.0,0.001936769147311258,0.0,0.0,0.0,0.0,0.0006222373445953812,0.0,0.0006474652943315812,0.006216643232388414,0.0005979923810569962,0.0006135237887102988,0.0,0.0,0.005042128823022215,0.0,0.0,0.0006519075774404534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,0.041564446524093725,0.009745736166744508,0.02121253834677834,0.008012771844035631,0.03130626477806185,0.02039870133724077,0.0,0.0,0.004011525608192166,0.0,0.005812561452780116,0.00890862274220337,0.0,0.007063695617342646,0.0,0.0,0.0,0.007223970076353238,0.0,0.0,0.0,0.0010315547956015697,0.0,0.005124090097498492,0.0032756524475606357,0.0014764110593732177,0.0021819026271516374,0.0,0.0,0.004450438190607801,0.0,0.0013706090574856352,0.0,0.0,0.0009600905294787842,0.0,0.0,0.0,0.0,0.0,0.0011493388137760077,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,0.0,0.004090476328692403,0.012242061931474067,0.0010509741450793002,0.007664913915207666,0.011891297829639325,0.0005819864287982973,0.0006152340009566079,0.006313934471510058,0.0006058412992912813,0.007115633800177076,0.001168476072021247,0.0011157720101586588,0.002779473173716916,0.0010617926818592407,0.0,0.0,0.0005414360204542066,0.0,0.0023640371794454015,0.0,0.0,0.0,0.0008961170681589403,0.0,0.0023237948831383074,0.0011447340784694253,0.0,0.0,0.0,0.0,0.007190893291195554,0.001106732167926381,0.0005677384313438587,0.0,0.0018425496517958408,0.005832313190809279,0.0005329421817204164,0.0017112407100315352,0.0,0.0006030000108458475,0.004645953565582058,0.0,0.0,0.0,0.0004744582491205054,0.0,0.0
